user_id,category,question_no_,value
U0108,Clothing & Shoes,11,3
U0108,Clothing & Shoes,12,3
U0108,Clothing & Shoes,13,1
U0108,Clothing & Shoes,14,2
U0108,Computer Software,0,2
U0108,Computer Software,1,1
U0108,Computer Software,2,1
U0108,Computer Software,3,3
U0108,Computer Software,4,1
U0108,Computer Software,5,2
U0108,Computer Software,6,2
U0108,Computer Software,7,2
U0108,Computer Software,8,2
U0108,Computer Software,9,2
U0108,Computer Software,10,2
U0108,Computer Software,11,3
U0108,Computer Software,12,2
U0108,Computer Software,13,3
U0108,Computer Software,14,2
U0108,Console & Video Games,0,1
U0108,Console & Video Games,1,1
U0108,Console & Video Games,2,1
U0108,Console & Video Games,3,1
U0108,Console & Video Games,4,1
U0108,Console & Video Games,5,1
U0108,Console & Video Games,6,2
U0108,Console & Video Games,7,2
U0108,Console & Video Games,8,2
U0108,Console & Video Games,9,2
U0108,Console & Video Games,10,2
U0108,Console & Video Games,11,2
U0108,Console & Video Games,12,2
U0108,Console & Video Games,13,2
U0108,Console & Video Games,14,2
U0108,Consumer Electronics,0,1
U0108,Consumer Electronics,1,2
U0108,Consumer Electronics,2,2
U0108,Consumer Electronics,3,2
U0108,Consumer Electronics,4,2
U0108,Consumer Electronics,5,3
U0108,Consumer Electronics,6,3
U0108,Consumer Electronics,7,4
U0108,Consumer Electronics,8,2
U0108,Consumer Electronics,9,3
U0108,Consumer Electronics,10,2
U0108,Consumer Electronics,11,3
U0108,Consumer Electronics,12,2
U0108,Consumer Electronics,13,3
U0108,Consumer Electronics,14,3
U0108,DIY & Tools,0,2
U0108,DIY & Tools,1,1
U0108,DIY & Tools,2,2
U0108,DIY & Tools,3,1
U0108,DIY & Tools,4,1
U0108,DIY & Tools,5,2
U0108,DIY & Tools,6,2
U0108,DIY & Tools,7,2
U0108,DIY & Tools,8,2
U0108,DIY & Tools,9,2
U0108,DIY & Tools,10,2
U0108,DIY & Tools,11,2
U0108,DIY & Tools,12,2
U0108,DIY & Tools,13,2
U0108,DIY & Tools,14,2
U0108,Dating Sites,0,1
U0108,Dating Sites,1,1
U0108,Dating Sites,2,1
U0108,Dating Sites,3,1
U0108,Dating Sites,4,1
U0108,Dating Sites,5,1
U0108,Dating Sites,6,1
U0108,Dating Sites,7,1
U0108,Dating Sites,8,2
U0108,Dating Sites,9,1
U0108,Dating Sites,10,1
U0108,Dating Sites,11,1
U0108,Dating Sites,12,1
U0108,Dating Sites,13,3
U0108,Dating Sites,14,1
U0108,Garden & Outdoor living,0,1
U0108,Garden & Outdoor living,1,1
U0108,Garden & Outdoor living,2,3
U0108,Garden & Outdoor living,3,1
U0108,Garden & Outdoor living,4,1
U0108,Garden & Outdoor living,5,2
U0108,Garden & Outdoor living,6,2
U0108,Garden & Outdoor living,7,3
U0108,Garden & Outdoor living,8,3
U0108,Garden & Outdoor living,9,2
U0108,Garden & Outdoor living,10,3
U0108,Garden & Outdoor living,11,3
U0108,Garden & Outdoor living,12,2
U0108,Garden & Outdoor living,13,2
U0108,Garden & Outdoor living,14,2
U0108,Grocery,0,1
U0108,Grocery,1,2
U0108,Grocery,2,4
U0108,Grocery,3,1
U0108,Grocery,4,2
U0108,Grocery,5,3
U0108,Grocery,6,1
U0108,Grocery,7,3
U0108,Grocery,8,3
U0108,Grocery,9,1
U0108,Grocery,10,2
U0108,Grocery,11,2
U0108,Grocery,12,2
U0108,Grocery,13,2
U0108,Grocery,14,2
U0108,Health & Beauty,0,1
U0108,Health & Beauty,1,1
U0108,Health & Beauty,2,3
U0108,Health & Beauty,3,3
U0108,Health & Beauty,4,4
U0108,Health & Beauty,5,2
U0108,Health & Beauty,6,2
U0108,Health & Beauty,7,2
U0108,Health & Beauty,8,2
U0108,Health & Beauty,9,3
U0108,Health & Beauty,10,3
U0108,Health & Beauty,11,3
U0108,Health & Beauty,12,3
U0108,Health & Beauty,13,2
U0108,Health & Beauty,14,2
U0108,Jewellery & Watches,0,2
U0108,Jewellery & Watches,1,2
U0108,Jewellery & Watches,2,1
U0108,Jewellery & Watches,3,2
U0108,Jewellery & Watches,4,1
U0108,Jewellery & Watches,5,3
U0108,Jewellery & Watches,6,3
U0108,Jewellery & Watches,7,3
U0108,Jewellery & Watches,8,4
U0108,Jewellery & Watches,9,3
U0108,Jewellery & Watches,10,3
U0108,Jewellery & Watches,11,3
U0108,Jewellery & Watches,12,3
U0108,Jewellery & Watches,13,3
U0108,Jewellery & Watches,14,3
U0108,Kitchen & Home,0,1
U0108,Kitchen & Home,1,3
U0108,Kitchen & Home,2,1
U0108,Kitchen & Home,3,2
U0108,Kitchen & Home,4,1
U0108,Kitchen & Home,5,3
U0108,Kitchen & Home,6,2
U0108,Kitchen & Home,7,3
U0108,Kitchen & Home,8,2
U0108,Kitchen & Home,9,4
U0108,Kitchen & Home,10,2
U0108,Kitchen & Home,11,2
U0108,Kitchen & Home,12,2
U0108,Kitchen & Home,13,2
U0108,Kitchen & Home,14,2
U0108,Media (BMVD),0,1
U0108,Media (BMVD),1,3
U0108,Media (BMVD),2,1
U0108,Media (BMVD),3,1
U0108,Media (BMVD),4,2
U0108,Media (BMVD),5,2
U0108,Media (BMVD),6,2
U0108,Media (BMVD),7,2
U0108,Media (BMVD),8,2
U0108,Media (BMVD),9,2
U0108,Media (BMVD),10,3
U0108,Media (BMVD),11,2
U0108,Media (BMVD),12,3
U0108,Media (BMVD),13,2
U0108,Media (BMVD),14,2
U0108,Musical Instruments,0,1
U0108,Musical Instruments,1,1
U0108,Musical Instruments,2,1
U0108,Musical Instruments,3,2
U0108,Musical Instruments,4,1
U0108,Musical Instruments,5,2
U0108,Musical Instruments,6,2
U0108,Musical Instruments,7,2
U0108,Musical Instruments,8,2
U0108,Musical Instruments,9,2
U0108,Musical Instruments,10,3
U0108,Musical Instruments,11,2
U0108,Musical Instruments,12,2
U0108,Musical Instruments,13,2
U0108,Musical Instruments,14,2
U0108,Office Products,0,1
U0108,Office Products,1,3
U0108,Office Products,2,2
U0108,Office Products,3,1
U0108,Office Products,4,3
U0108,Office Products,5,2
U0108,Office Products,6,2
U0108,Office Products,7,3
U0108,Office Products,8,3
U0108,Office Products,9,3
U0108,Office Products,10,2
U0108,Office Products,11,2
U0108,Office Products,12,2
U0108,Office Products,13,2
U0108,Office Products,14,2
U0108,Pet Supplies,0,1
U0108,Pet Supplies,1,1
U0108,Pet Supplies,2,1
U0108,Pet Supplies,3,1
U0108,Pet Supplies,4,1
U0108,Pet Supplies,5,1
U0108,Pet Supplies,6,2
U0108,Pet Supplies,7,2
U0108,Pet Supplies,8,2
U0108,Pet Supplies,9,2
U0108,Pet Supplies,10,2
U0108,Pet Supplies,11,2
U0108,Pet Supplies,12,2
U0108,Pet Supplies,13,2
U0108,Pet Supplies,14,2
U0108,Sports & Outdoors,0,2
U0108,Sports & Outdoors,1,1
U0108,Sports & Outdoors,2,1
U0108,Sports & Outdoors,3,1
U0108,Sports & Outdoors,4,1
U0108,Sports & Outdoors,5,2
U0108,Sports & Outdoors,6,2
U0108,Sports & Outdoors,7,2
U0108,Sports & Outdoors,8,2
U0108,Sports & Outdoors,9,3
U0108,Sports & Outdoors,10,2
U0108,Sports & Outdoors,11,2
U0108,Sports & Outdoors,12,2
U0108,Sports & Outdoors,13,2
U0108,Sports & Outdoors,14,2
U0108,Toys & Games,0,1
U0108,Toys & Games,1,1
U0108,Toys & Games,2,1
U0108,Toys & Games,3,1
U0108,Toys & Games,4,1
U0108,Toys & Games,5,2
U0108,Toys & Games,6,2
U0108,Toys & Games,7,2
U0108,Toys & Games,8,2
U0108,Toys & Games,9,2
U0108,Toys & Games,10,2
U0108,Toys & Games,11,2
U0108,Toys & Games,12,2
U0108,Toys & Games,13,2
U0108,Toys & Games,14,2
U0109,Automotive,0,1
U0109,Automotive,1,2
U0109,Automotive,2,1
U0109,Automotive,3,2
U0109,Automotive,4,2
U0109,Automotive,5,2
U0109,Automotive,6,1
U0109,Automotive,7,1
U0109,Automotive,8,1
U0109,Automotive,9,1
U0109,Automotive,10,1
U0109,Automotive,11,2
U0109,Automotive,12,2
U0109,Automotive,13,2
U0109,Automotive,14,1
U0109,Baby Products,0,3
U0109,Baby Products,1,3
U0109,Baby Products,2,3
U0109,Baby Products,3,3
U0109,Baby Products,4,3
U0109,Baby Products,5,3
U0109,Baby Products,6,3
U0109,Baby Products,7,4
U0109,Baby Products,8,4
U0109,Baby Products,9,1
U0109,Baby Products,10,3
U0109,Baby Products,11,3
U0109,Baby Products,12,3
U0109,Baby Products,13,3
U0109,Baby Products,14,2
U0109,Betting,0,1
U0109,Betting,1,1
U0109,Betting,2,1
U0109,Betting,3,1
U0109,Betting,4,1
U0109,Betting,5,1
U0109,Betting,6,1
U0109,Betting,7,1
U0109,Betting,8,1
U0109,Betting,9,1
U0109,Betting,10,1
U0109,Betting,11,1
U0109,Betting,12,1
U0109,Betting,13,1
U0109,Betting,14,1
U0109,Clothing & Shoes,0,3
U0109,Clothing & Shoes,1,3
U0109,Clothing & Shoes,2,4
U0109,Clothing & Shoes,3,1
U0109,Clothing & Shoes,4,1
U0109,Clothing & Shoes,5,1
U0109,Clothing & Shoes,6,5
U0109,Clothing & Shoes,7,4
U0109,Clothing & Shoes,8,4
U0109,Clothing & Shoes,9,3
U0109,Clothing & Shoes,10,4
U0109,Clothing & Shoes,11,4
U0109,Clothing & Shoes,12,4
U0109,Clothing & Shoes,13,2
U0109,Clothing & Shoes,14,1
U0109,Computer Software,0,2
U0109,Computer Software,1,3
U0109,Computer Software,2,1
U0109,Computer Software,3,3
U0109,Computer Software,4,2
U0109,Computer Software,5,2
U0109,Computer Software,6,2
U0109,Computer Software,7,3
U0109,Computer Software,8,2
U0109,Computer Software,9,1
U0109,Computer Software,10,1
U0109,Computer Software,11,4
U0109,Computer Software,12,5
U0109,Computer Software,13,4
U0109,Computer Software,14,1
U0109,Console & Video Games,0,2
U0109,Console & Video Games,1,1
U0109,Console & Video Games,2,1
U0109,Console & Video Games,3,1
U0109,Console & Video Games,4,3
U0109,Console & Video Games,5,2
U0109,Console & Video Games,6,2
U0109,Console & Video Games,7,2
U0109,Console & Video Games,8,2
U0109,Console & Video Games,9,1
U0109,Console & Video Games,10,2
U0109,Console & Video Games,11,2
U0109,Console & Video Games,12,2
U0109,Console & Video Games,13,2
U0109,Console & Video Games,14,1
U0109,Consumer Electronics,0,1
U0109,Consumer Electronics,1,3
U0109,Consumer Electronics,2,1
U0109,Consumer Electronics,3,1
U0109,Consumer Electronics,4,2
U0109,Consumer Electronics,5,3
U0109,Consumer Electronics,6,2
U0109,Consumer Electronics,7,4
U0109,Consumer Electronics,8,5
U0109,Consumer Electronics,9,2
U0109,Consumer Electronics,10,4
U0109,Consumer Electronics,11,2
U0109,Consumer Electronics,12,3
U0109,Consumer Electronics,13,1
U0109,Consumer Electronics,14,2
U0109,DIY & Tools,0,2
U0109,DIY & Tools,1,3
U0109,DIY & Tools,2,2
U0109,DIY & Tools,3,3
U0109,DIY & Tools,4,2
U0109,DIY & Tools,5,1
U0109,DIY & Tools,6,2
U0109,DIY & Tools,7,3
U0109,DIY & Tools,8,2
U0109,DIY & Tools,9,1
U0109,DIY & Tools,10,3
U0109,DIY & Tools,11,2
U0109,DIY & Tools,12,2
U0109,DIY & Tools,13,3
U0109,DIY & Tools,14,3
U0109,Dating Sites,0,2
U0109,Dating Sites,1,1
U0109,Dating Sites,2,1
U0109,Dating Sites,3,1
U0109,Dating Sites,4,1
U0109,Dating Sites,5,1
U0109,Dating Sites,6,1
U0109,Dating Sites,7,1
U0109,Dating Sites,8,1
U0109,Dating Sites,9,1
U0109,Dating Sites,10,1
U0109,Dating Sites,11,1
U0109,Dating Sites,12,1
U0109,Dating Sites,13,1
U0109,Dating Sites,14,1
U0109,Garden & Outdoor living,0,4
U0109,Garden & Outdoor living,1,3
U0109,Garden & Outdoor living,2,2
U0109,Garden & Outdoor living,3,4
U0109,Garden & Outdoor living,4,2
U0109,Garden & Outdoor living,5,1
U0109,Garden & Outdoor living,6,1
U0109,Garden & Outdoor living,7,3
U0109,Garden & Outdoor living,8,5
U0109,Garden & Outdoor living,9,1
U0109,Garden & Outdoor living,10,2
U0109,Garden & Outdoor living,11,1
U0109,Garden & Outdoor living,12,2
U0109,Garden & Outdoor living,13,3
U0109,Garden & Outdoor living,14,4
U0109,Grocery,0,2
U0109,Grocery,1,4
U0109,Grocery,2,3
U0109,Grocery,3,2
U0109,Grocery,4,1
U0109,Grocery,5,2
U0109,Grocery,6,1
U0109,Grocery,7,1
U0109,Grocery,8,2
U0109,Grocery,9,2
U0109,Grocery,10,3
U0109,Grocery,11,1
U0109,Grocery,12,1
U0109,Grocery,13,3
U0109,Grocery,14,3
U0109,Health & Beauty,0,2
U0109,Health & Beauty,1,2
U0109,Health & Beauty,2,3
U0109,Health & Beauty,3,2
U0109,Health & Beauty,4,3
U0109,Health & Beauty,5,4
U0109,Health & Beauty,6,3
U0109,Health & Beauty,7,1
U0109,Health & Beauty,8,3
U0109,Health & Beauty,9,1
U0109,Health & Beauty,10,1
U0109,Health & Beauty,11,2
U0109,Health & Beauty,12,4
U0109,Health & Beauty,13,5
U0109,Health & Beauty,14,1
U0109,Jewellery & Watches,0,4
U0109,Jewellery & Watches,1,3
U0109,Jewellery & Watches,2,3
U0109,Jewellery & Watches,3,5
U0109,Jewellery & Watches,4,3
U0109,Jewellery & Watches,5,5
U0109,Jewellery & Watches,6,4
U0109,Jewellery & Watches,7,3
U0109,Jewellery & Watches,8,1
U0109,Jewellery & Watches,9,3
U0109,Jewellery & Watches,10,5
U0109,Jewellery & Watches,11,4
U0109,Jewellery & Watches,12,5
U0109,Jewellery & Watches,13,4
U0109,Jewellery & Watches,14,3
U0109,Kitchen & Home,0,1
U0109,Kitchen & Home,1,2
U0109,Kitchen & Home,2,3
U0109,Kitchen & Home,3,1
U0109,Kitchen & Home,4,4
U0109,Kitchen & Home,5,5
U0109,Kitchen & Home,6,2
U0109,Kitchen & Home,7,5
U0109,Kitchen & Home,8,5
U0109,Kitchen & Home,9,1
U0109,Kitchen & Home,10,1
U0109,Kitchen & Home,11,2
U0109,Kitchen & Home,12,1
U0109,Kitchen & Home,13,3
U0109,Kitchen & Home,14,1
U0109,Media (BMVD),0,1
U0109,Media (BMVD),1,4
U0109,Media (BMVD),2,4
U0109,Media (BMVD),3,2
U0109,Media (BMVD),4,4
U0109,Media (BMVD),5,4
U0109,Media (BMVD),6,2
U0109,Media (BMVD),7,3
U0109,Media (BMVD),8,3
U0109,Media (BMVD),9,4
U0109,Media (BMVD),10,4
U0109,Media (BMVD),11,1
U0109,Media (BMVD),12,2
U0109,Media (BMVD),13,4
U0109,Media (BMVD),14,1
U0109,Musical Instruments,0,1
U0109,Musical Instruments,1,1
U0109,Musical Instruments,2,1
U0109,Musical Instruments,3,3
U0109,Musical Instruments,4,2
U0109,Musical Instruments,5,1
U0109,Musical Instruments,6,1
U0109,Musical Instruments,7,1
U0109,Musical Instruments,8,1
U0109,Musical Instruments,9,4
U0109,Musical Instruments,10,3
U0109,Musical Instruments,11,1
U0109,Musical Instruments,12,1
U0109,Musical Instruments,13,1
U0109,Musical Instruments,14,1
U0109,Office Products,0,4
U0109,Office Products,1,4
U0109,Office Products,2,4
U0109,Office Products,3,4
U0109,Office Products,4,1
U0109,Office Products,5,5
U0109,Office Products,6,3
U0109,Office Products,7,4
U0109,Office Products,8,3
U0109,Office Products,9,4
U0109,Office Products,10,2
U0109,Office Products,11,2
U0109,Office Products,12,1
U0109,Office Products,13,4
U0109,Office Products,14,1
U0109,Pet Supplies,0,3
U0109,Pet Supplies,1,5
U0109,Pet Supplies,2,2
U0109,Pet Supplies,3,3
U0109,Pet Supplies,4,3
U0109,Pet Supplies,5,1
U0109,Pet Supplies,6,1
U0109,Pet Supplies,7,3
U0109,Pet Supplies,8,3
U0109,Pet Supplies,9,1
U0109,Pet Supplies,10,5
U0109,Pet Supplies,11,4
U0109,Pet Supplies,12,4
U0109,Pet Supplies,13,4
U0109,Pet Supplies,14,4
U0109,Sports & Outdoors,0,2
U0109,Sports & Outdoors,1,2
U0109,Sports & Outdoors,2,2
U0109,Sports & Outdoors,3,2
U0109,Sports & Outdoors,4,2
U0109,Sports & Outdoors,5,1
U0109,Sports & Outdoors,6,5
U0109,Sports & Outdoors,7,2
U0109,Sports & Outdoors,8,2
U0109,Sports & Outdoors,9,3
U0109,Sports & Outdoors,10,3
U0109,Sports & Outdoors,11,2
U0109,Sports & Outdoors,12,4
U0109,Sports & Outdoors,13,4
U0109,Sports & Outdoors,14,1
U0109,Toys & Games,0,1
U0109,Toys & Games,1,3
U0109,Toys & Games,2,2
U0109,Toys & Games,3,1
U0109,Toys & Games,4,4
U0109,Toys & Games,5,2
U0109,Toys & Games,6,2
U0109,Toys & Games,7,2
U0109,Toys & Games,8,2
U0109,Toys & Games,9,2
U0109,Toys & Games,10,3
U0109,Toys & Games,11,1
U0109,Toys & Games,12,4
U0109,Toys & Games,13,2
U0109,Toys & Games,14,4
U0110,Automotive,0,3
U0110,Automotive,1,3
U0110,Automotive,2,3
U0110,Automotive,3,1
U0110,Automotive,4,5
U0110,Automotive,5,1
U0110,Automotive,6,1
U0110,Automotive,7,5
U0110,Automotive,8,1
U0110,Automotive,9,1
U0110,Automotive,10,1
U0110,Automotive,11,4
U0110,Automotive,12,4
U0110,Automotive,13,5
U0110,Automotive,14,1
U0110,Baby Products,0,5
U0110,Baby Products,1,4
U0110,Baby Products,2,5
U0110,Baby Products,3,5
U0110,Baby Products,4,5
U0110,Baby Products,5,5
U0110,Baby Products,6,5
U0110,Baby Products,7,4
U0110,Baby Products,8,1
U0110,Baby Products,9,4
U0110,Baby Products,10,5
U0110,Baby Products,11,5
U0110,Baby Products,12,4
U0110,Baby Products,13,4
U0110,Baby Products,14,5
U0110,Betting,0,3
U0110,Betting,1,2
U0110,Betting,2,3
U0110,Betting,3,3
U0110,Betting,4,2
U0110,Betting,5,3
U0110,Betting,6,1
U0110,Betting,7,3
U0110,Betting,8,1
U0110,Betting,9,1
U0110,Betting,10,3
U0110,Betting,11,1
U0110,Betting,12,3
U0110,Betting,13,1
U0110,Betting,14,3
U0110,Clothing & Shoes,0,3
U0110,Clothing & Shoes,1,4
U0110,Clothing & Shoes,2,2
U0110,Clothing & Shoes,3,3
U0110,Clothing & Shoes,4,1
U0110,Clothing & Shoes,5,1
U0110,Clothing & Shoes,6,5
U0110,Clothing & Shoes,7,1
U0110,Clothing & Shoes,8,1
U0110,Clothing & Shoes,9,2
U0110,Clothing & Shoes,10,1
U0110,Clothing & Shoes,11,1
U0110,Clothing & Shoes,12,1
U0110,Clothing & Shoes,13,1
U0110,Clothing & Shoes,14,5
U0110,Computer Software,0,3
U0110,Computer Software,1,4
U0110,Computer Software,2,2
U0110,Computer Software,3,4
U0110,Computer Software,4,2
U0110,Computer Software,5,1
U0110,Computer Software,6,1
U0110,Computer Software,7,1
U0110,Computer Software,8,1
U0110,Computer Software,9,4
U0110,Computer Software,10,1
U0110,Computer Software,11,5
U0110,Computer Software,12,4
U0110,Computer Software,13,4
U0110,Computer Software,14,4
U0110,Console & Video Games,0,3
U0110,Console & Video Games,1,4
U0110,Console & Video Games,2,5
U0110,Console & Video Games,3,3
U0110,Console & Video Games,4,2
U0110,Console & Video Games,5,1
U0110,Console & Video Games,6,2
U0110,Console & Video Games,7,5
U0110,Console & Video Games,8,5
U0110,Console & Video Games,9,5
U0110,Console & Video Games,10,5
U0110,Console & Video Games,11,2
U0110,Console & Video Games,12,5
U0110,Console & Video Games,13,2
U0110,Console & Video Games,14,5
U0110,Consumer Electronics,0,4
U0110,Consumer Electronics,1,3
U0110,Consumer Electronics,2,5
U0110,Consumer Electronics,3,2
U0110,Consumer Electronics,4,4
U0110,Consumer Electronics,5,1
U0110,Consumer Electronics,6,5
U0110,Consumer Electronics,7,1
U0110,Consumer Electronics,8,4
U0110,Consumer Electronics,9,5
U0110,Consumer Electronics,10,4
U0110,Consumer Electronics,11,4
U0110,Consumer Electronics,12,4
U0110,Consumer Electronics,13,2
U0110,Consumer Electronics,14,5
U0110,DIY & Tools,0,2
U0110,DIY & Tools,1,3
U0110,DIY & Tools,2,2
U0110,DIY & Tools,3,1
U0110,DIY & Tools,4,2
U0110,DIY & Tools,5,1
U0110,DIY & Tools,6,1
U0110,DIY & Tools,7,1
U0110,DIY & Tools,8,1
U0110,DIY & Tools,9,3
U0110,DIY & Tools,10,1
U0110,DIY & Tools,11,1
U0110,DIY & Tools,12,3
U0110,DIY & Tools,13,4
U0110,DIY & Tools,14,3
U0110,Dating Sites,0,1
U0110,Dating Sites,1,1
U0110,Dating Sites,2,1
U0110,Dating Sites,3,1
U0110,Dating Sites,4,1
U0110,Dating Sites,5,1
U0110,Dating Sites,6,1
U0110,Dating Sites,7,1
U0110,Dating Sites,8,1
U0110,Dating Sites,9,1
U0110,Dating Sites,10,1
U0110,Dating Sites,11,1
U0110,Dating Sites,12,1
U0110,Dating Sites,13,1
U0110,Dating Sites,14,1
U0110,Garden & Outdoor living,0,3
U0110,Garden & Outdoor living,1,5
U0110,Garden & Outdoor living,2,5
U0110,Garden & Outdoor living,3,5
U0110,Garden & Outdoor living,4,4
U0110,Garden & Outdoor living,5,1
U0110,Garden & Outdoor living,6,4
U0110,Garden & Outdoor living,7,5
U0110,Garden & Outdoor living,8,5
U0110,Garden & Outdoor living,9,2
U0110,Garden & Outdoor living,10,5
U0110,Garden & Outdoor living,11,5
U0110,Garden & Outdoor living,12,4
U0110,Garden & Outdoor living,13,4
U0110,Garden & Outdoor living,14,5
U0110,Grocery,0,5
U0110,Grocery,1,3
U0110,Grocery,2,4
U0110,Grocery,3,3
U0110,Grocery,4,5
U0110,Grocery,5,1
U0110,Grocery,6,1
U0110,Grocery,7,2
U0110,Grocery,8,4
U0110,Grocery,9,4
U0110,Grocery,10,5
U0110,Grocery,11,5
U0110,Grocery,12,1
U0110,Grocery,13,1
U0110,Grocery,14,5
U0110,Health & Beauty,0,4
U0110,Health & Beauty,1,4
U0110,Health & Beauty,2,5
U0110,Health & Beauty,3,1
U0110,Health & Beauty,4,3
U0110,Health & Beauty,5,1
U0110,Health & Beauty,6,1
U0110,Health & Beauty,7,2
U0110,Health & Beauty,8,5
U0110,Health & Beauty,9,1
U0110,Health & Beauty,10,3
U0110,Health & Beauty,11,5
U0110,Health & Beauty,12,4
U0110,Health & Beauty,13,5
U0110,Health & Beauty,14,5
U0110,Jewellery & Watches,0,1
U0110,Jewellery & Watches,1,4
U0110,Jewellery & Watches,2,1
U0110,Jewellery & Watches,3,2
U0110,Jewellery & Watches,4,1
U0110,Jewellery & Watches,5,1
U0110,Jewellery & Watches,6,1
U0110,Jewellery & Watches,7,1
U0110,Jewellery & Watches,8,1
U0110,Jewellery & Watches,9,1
U0110,Jewellery & Watches,10,1
U0110,Jewellery & Watches,11,1
U0110,Jewellery & Watches,12,1
U0110,Jewellery & Watches,13,1
U0110,Jewellery & Watches,14,1
U0110,Kitchen & Home,0,3
U0110,Kitchen & Home,1,3
U0110,Kitchen & Home,2,4
U0110,Kitchen & Home,3,5
U0110,Kitchen & Home,4,3
U0110,Kitchen & Home,5,1
U0110,Kitchen & Home,6,5
U0110,Kitchen & Home,7,1
U0110,Kitchen & Home,8,1
U0110,Kitchen & Home,9,3
U0110,Kitchen & Home,10,5
U0110,Kitchen & Home,11,5
U0110,Kitchen & Home,12,5
U0110,Kitchen & Home,13,4
U0110,Kitchen & Home,14,4
U0110,Media (BMVD),0,1
U0110,Media (BMVD),1,4
U0110,Media (BMVD),2,4
U0110,Media (BMVD),3,2
U0110,Media (BMVD),4,3
U0110,Media (BMVD),5,1
U0110,Media (BMVD),6,1
U0110,Media (BMVD),7,3
U0110,Media (BMVD),8,5
U0110,Media (BMVD),9,5
U0110,Media (BMVD),10,4
U0110,Media (BMVD),11,4
U0110,Media (BMVD),12,4
U0110,Media (BMVD),13,3
